"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs","ARs Unit","ARs alt","ARs alt Unit","PRIs","PRIs Unit","RI","RI Unit","YEAR","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Vitamins","Riboflavin","Riboflavina ",,"Lattanti","Lattanti","7","11","7–11","m","7-11 mesi","1","1","Maschio/Femmina",,,,,"0,4","mg/giorno","NA",,,,"NA",,"NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","I valori si riferiscono alla riboflavina sotto forma di riboflavina libera, flavina mononucleotide e flavina adenina dinucleotide",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavina ",,"Bambini","Bambini","1","3","1–3","a","1-3 anni","1","1","Maschio/Femmina",,,,,"NA",,"0,5","mg",,,"0,6","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","I valori si riferiscono alla riboflavina sotto forma di riboflavina libera, flavina mononucleotide e flavina adenina dinucleotide",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavina ",,"Bambini","Bambini","4","6","4–6","a","4-6 anni","1","1","Maschio/Femmina",,,,,"NA",,"0,6","mg",,,"0,7","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","I valori si riferiscono alla riboflavina sotto forma di riboflavina libera, flavina mononucleotide e flavina adenina dinucleotide",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavina ",,"Bambini","Bambini","7","10","7–10","a","7-10 anni","1","1","Maschio/Femmina",,,,,"NA",,"0,8","mg",,,"1","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","I valori si riferiscono alla riboflavina sotto forma di riboflavina libera, flavina mononucleotide e flavina adenina dinucleotide",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavina ",,"Bambini","Bambini","11","14","11–14","a","11-14 anni","1","1","Maschio/Femmina",,,,,"NA",,"1,1","mg",,,"1,4","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","I valori si riferiscono alla riboflavina sotto forma di riboflavina libera, flavina mononucleotide e flavina adenina dinucleotide",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavina ",,"Bambini","Bambini","15","17","15–17","a","15-17 anni","1","1","Maschio/Femmina",,,,,"NA",,"1,4","mg",,,"1,6","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","I valori si riferiscono alla riboflavina sotto forma di riboflavina libera, flavina mononucleotide e flavina adenina dinucleotide",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavina ",,"Adulti","Adulti","18","999","18–99","a","≥ 18 anni","1","1","Maschio/Femmina",,,,,"NA",,"1,3","mg",,,"1,6","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","I valori si riferiscono alla riboflavina sotto forma di riboflavina libera, flavina mononucleotide e flavina adenina dinucleotide",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavina ",,"Gravidanza","Gravidanza","18","60","18-60","a","≥ 18 anni","0","1","Femmina",,,,,"NA",,"1,5","mg",,,"1,9","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","I valori si riferiscono alla riboflavina sotto forma di riboflavina libera, flavina mononucleotide e flavina adenina dinucleotide",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavina ",,"Allattamento","Allattamento","18","60","18-60","a","≥ 18 anni","0","1","Femmina",,,,,"NA",,"1,7","mg",,,"2","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","I valori si riferiscono alla riboflavina sotto forma di riboflavina libera, flavina mononucleotide e flavina adenina dinucleotide",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Tiamina ",,"Lattanti","Lattanti","7","11","7–11","m","7-11 mesi","1","1","Maschio/Femmina",,,,,"NA",,"0,072","mg/MJ",,,"0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Il fabbisogno di tiamina è correlato al fabbisogno energetico e perciò espresso in mg/MJ. Valori espressi in mg/die possono essere calcolati in base al fabbisogno energetico del gruppo in questione (gruppo scientifico NDA EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Thiamin","Tiamina ",,"Bambini","Bambini","1","3","1–3","a","1-3 anni","1","1","Maschio/Femmina",,,,,"NA",,"0,072","mg/MJ",,,"0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Il fabbisogno di tiamina è correlato al fabbisogno energetico e perciò espresso in mg/MJ. Valori espressi in mg/die possono essere calcolati in base al fabbisogno energetico del gruppo in questione (gruppo scientifico NDA EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Tiamina ",,"Bambini","Bambini","4","6","4–6","a","4-6 anni","1","1","Maschio/Femmina",,,,,"NA",,"0,072","mg/MJ",,,"0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Il fabbisogno di tiamina è correlato al fabbisogno energetico e perciò espresso in mg/MJ. Valori espressi in mg/die possono essere calcolati in base al fabbisogno energetico del gruppo in questione (gruppo scientifico NDA EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Tiamina ",,"Bambini","Bambini","7","10","7–10","a","7-10 anni","1","1","Maschio/Femmina",,,,,"NA",,"0,072","mg/MJ",,,"0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Il fabbisogno di tiamina è correlato al fabbisogno energetico e perciò espresso in mg/MJ. Valori espressi in mg/die possono essere calcolati in base al fabbisogno energetico del gruppo in questione (gruppo scientifico NDA EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Tiamina ",,"Bambini","Bambini","11","14","11–14","a","11-14 anni","1","1","Maschio/Femmina",,,,,"NA",,"0,072","mg/MJ",,,"0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Il fabbisogno di tiamina è correlato al fabbisogno energetico e perciò espresso in mg/MJ. Valori espressi in mg/die possono essere calcolati in base al fabbisogno energetico del gruppo in questione (gruppo scientifico NDA EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Tiamina ",,"Bambini","Bambini","15","17","15–17","a","15-17 anni","1","1","Maschio/Femmina",,,,,"NA",,"0,072","mg/MJ",,,"0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Il fabbisogno di tiamina è correlato al fabbisogno energetico e perciò espresso in mg/MJ. Valori espressi in mg/die possono essere calcolati in base al fabbisogno energetico del gruppo in questione (gruppo scientifico NDA EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Tiamina ",,"Adulti","Adulti","18","999","18–99","a","≥ 18 anni","1","1","Maschio/Femmina",,,,,"NA",,"0,072","mg/MJ",,,"0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Il fabbisogno di tiamina è correlato al fabbisogno energetico e perciò espresso in mg/MJ. Valori espressi in mg/die possono essere calcolati in base al fabbisogno energetico del gruppo in questione (gruppo scientifico NDA EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Tiamina ",,"Gravidanza","Gravidanza","18","60","18-60","a","≥ 18 anni","0","1","Femmina",,,,,"NA",,"0,072","mg/MJ",,,"0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Il fabbisogno di tiamina è correlato al fabbisogno energetico e perciò espresso in mg/MJ. Valori espressi in mg/die possono essere calcolati in base al fabbisogno energetico del gruppo in questione (gruppo scientifico NDA EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Tiamina ",,"Allattamento","Allattamento","18","60","18-60","a","≥ 18 anni","0","1","Femmina",,,,,"NA",,"0,072","mg/MJ",,,"0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Il fabbisogno di tiamina è correlato al fabbisogno energetico e perciò espresso in mg/MJ. Valori espressi in mg/die possono essere calcolati in base al fabbisogno energetico del gruppo in questione (gruppo scientifico NDA EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Vitamin A","Vitamina A",,"Lattanti","Lattanti","7","11","7–11","m","7-11 mesi","1","1","Maschio/Femmina",,,,,"NA",,"190","μg RE/giorno",,,"250","μg RE/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for vitamin A",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4028","I valori sono riferiti alla vitamina A sotto forma di retinolo, agli esteri retinilici e ai carotenoidi provitamina A.
RE: retinolo equivalente. I carotenoidi provitamina A hanno una biodisponibilità inferiore al retinolo. Per tener conto di tali differenze, sono stati introdotti i RE, definiti come 1 μg RE = 1 μg di retinolo = 6 μg di β-carotene = 12 μg di altri carotenoidi con attività di provitamina A.",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Vitamin A","Vitamina A",,"Bambini","Bambini","1","3","1–3","a","1-3 anni","1","1","Maschio/Femmina",,,,,"NA",,"205","μg RE/giorno",,,"250","μg RE/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for vitamin A",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4028","I valori sono riferiti alla vitamina A sotto forma di retinolo, agli esteri retinilici e ai carotenoidi provitamina A.
RE: retinolo equivalente. I carotenoidi provitamina A hanno una biodisponibilità inferiore al retinolo. Per tener conto di tali differenze, sono stati introdotti i RE, definiti come 1 μg RE = 1 μg di retinolo = 6 μg di β-carotene = 12 μg di altri carotenoidi con attività di provitamina A.",,,"800","μg RE/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","L'UL si applica alla vitamina A come retinolo o esteri retinilici. 
Non ci sono dati sufficienti per derivare un UL per il β-carotene",
"Vitamins","Vitamin A","Vitamina A",,"Bambini","Bambini","4","6","4–6","a","4-6 anni","1","1","Maschio/Femmina",,,,,"NA",,"245","μg RE/giorno",,,"300","μg RE/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for vitamin A",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4028","I valori sono riferiti alla vitamina A sotto forma di retinolo, agli esteri retinilici e ai carotenoidi provitamina A.
RE: retinolo equivalente. I carotenoidi provitamina A hanno una biodisponibilità inferiore al retinolo. Per tener conto di tali differenze, sono stati introdotti i RE, definiti come 1 μg RE = 1 μg di retinolo = 6 μg di β-carotene = 12 μg di altri carotenoidi con attività di provitamina A.",,,"1100","μg RE/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","L'UL si applica alla vitamina A come retinolo o esteri retinilici. 
Non ci sono dati sufficienti per derivare un UL per il β-carotene",
"Vitamins","Vitamin A","Vitamina A",,"Bambini","Bambini","7","10","7–10","a","7-10 anni","1","1","Maschio/Femmina",,,,,"NA",,"320","μg RE/giorno",,,"400","μg RE/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for vitamin A",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4028","I valori sono riferiti alla vitamina A sotto forma di retinolo, agli esteri retinilici e ai carotenoidi provitamina A.
RE: retinolo equivalente. I carotenoidi provitamina A hanno una biodisponibilità inferiore al retinolo. Per tener conto di tali differenze, sono stati introdotti i RE, definiti come 1 μg RE = 1 μg di retinolo = 6 μg di β-carotene = 12 μg di altri carotenoidi con attività di provitamina A.",,,"1500","μg RE/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","L'UL si applica alla vitamina A come retinolo o esteri retinilici. 
Non ci sono dati sufficienti per derivare un UL per il β-carotene",
"Vitamins","Vitamin A","Vitamina A",,"Bambini","Bambini","11","14","11–14","a","11-14 anni","1","1","Maschio/Femmina",,,,,"NA",,"480","μg RE/giorno",,,"600","μg RE/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for vitamin A",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4028","I valori sono riferiti alla vitamina A sotto forma di retinolo, agli esteri retinilici e ai carotenoidi provitamina A.
RE: retinolo equivalente. I carotenoidi provitamina A hanno una biodisponibilità inferiore al retinolo. Per tener conto di tali differenze, sono stati introdotti i RE, definiti come 1 μg RE = 1 μg di retinolo = 6 μg di β-carotene = 12 μg di altri carotenoidi con attività di provitamina A.",,,"2000","μg RE/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","L'UL si applica alla vitamina A come retinolo o esteri retinilici. 
Non ci sono dati sufficienti per derivare un UL per il β-carotene",
"Vitamins","Vitamin A","Vitamina A",,"Bambini","Bambini","15","17","15–17","a","15-17 anni","1","0","Maschio",,,,,"NA",,"580","μg RE/giorno",,,"750","μg RE/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for vitamin A",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4028","I valori sono riferiti alla vitamina A sotto forma di retinolo, agli esteri retinilici e ai carotenoidi provitamina A.
RE: retinolo equivalente. I carotenoidi provitamina A hanno una biodisponibilità inferiore al retinolo. Per tener conto di tali differenze, sono stati introdotti i RE, definiti come 1 μg RE = 1 μg di retinolo = 6 μg di β-carotene = 12 μg di altri carotenoidi con attività di provitamina A.",,,"2600","μg RE/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","L'UL si applica alla vitamina A come retinolo o esteri retinilici. 
Non ci sono dati sufficienti per derivare un UL per il β-carotene",
"Vitamins","Vitamin A","Vitamina A",,"Bambini","Bambini","15","17","15–17","a","15-17 anni","0","1","Femmina",,,,,"NA",,"490","μg RE/giorno",,,"650","μg RE/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for vitamin A",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4028","I valori sono riferiti alla vitamina A sotto forma di retinolo, agli esteri retinilici e ai carotenoidi provitamina A.
RE: retinolo equivalente. I carotenoidi provitamina A hanno una biodisponibilità inferiore al retinolo. Per tener conto di tali differenze, sono stati introdotti i RE, definiti come 1 μg RE = 1 μg di retinolo = 6 μg di β-carotene = 12 μg di altri carotenoidi con attività di provitamina A.",,,"2600","μg RE/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","L'UL si applica alla vitamina A come retinolo o esteri retinilici. 
Non ci sono dati sufficienti per derivare un UL per il β-carotene",
"Vitamins","Vitamin A","Vitamina A",,"Adulti","Adulti","18","999","18–99","a","≥ 18 anni","1","0","Maschio",,,,,"NA",,"570","μg RE/giorno",,,"750","μg RE/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for vitamin A",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4028","I valori sono riferiti alla vitamina A sotto forma di retinolo, agli esteri retinilici e ai carotenoidi provitamina A.
RE: retinolo equivalente. I carotenoidi provitamina A hanno una biodisponibilità inferiore al retinolo. Per tener conto di tali differenze, sono stati introdotti i RE, definiti come 1 μg RE = 1 μg di retinolo = 6 μg di β-carotene = 12 μg di altri carotenoidi con attività di provitamina A.",,,"3000","μg RE/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","L'UL si applica alla vitamina A come retinolo o esteri retinilici. 
Non ci sono dati sufficienti per derivare un UL per il β-carotene",
"Vitamins","Vitamin A","Vitamina A",,"Adulti","Donne in premenopausa","18","59","18–59","a","18-59 anni","0","1","Femmina",,,,,"NA",,"490","μg RE/giorno",,,"650","μg RE/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for vitamin A",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4028","I valori sono riferiti alla vitamina A sotto forma di retinolo, agli esteri retinilici e ai carotenoidi provitamina A.
RE: retinolo equivalente. I carotenoidi provitamina A hanno una biodisponibilità inferiore al retinolo. Per tener conto di tali differenze, sono stati introdotti i RE, definiti come 1 μg RE = 1 μg di retinolo = 6 μg di β-carotene = 12 μg di altri carotenoidi con attività di provitamina A.",,,"3000","μg RE/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","L'UL si applica alla vitamina A come retinolo o esteri retinilici. 
Non ci sono dati sufficienti per derivare un UL per il β-carotene",
"Vitamins","Vitamin A","Vitamina A",,"Adulti","Donne in postmenopausa","40","999","40–99","a","≥ 40 anni","0","1","Femmina",,,,,"NA",,"490","μg RE/giorno",,,"650","μg RE/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for vitamin A",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4028","I valori sono riferiti alla vitamina A sotto forma di retinolo, agli esteri retinilici e ai carotenoidi provitamina A.
RE: retinolo equivalente. I carotenoidi provitamina A hanno una biodisponibilità inferiore al retinolo. Per tener conto di tali differenze, sono stati introdotti i RE, definiti come 1 μg RE = 1 μg di retinolo = 6 μg di β-carotene = 12 μg di altri carotenoidi con attività di provitamina A.",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","L'UL si applica alla vitamina A come retinolo o esteri retinilici. 
Non ci sono dati sufficienti per derivare un UL per il β-carotene",
"Vitamins","Vitamin A","Vitamina A",,"Gravidanza","Gravidanza","18","60","18-60","a","≥ 18 anni","0","1","Femmina",,,,,"NA",,"540","μg RE/giorno",,,"700","μg RE/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for vitamin A",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4028","I valori sono riferiti alla vitamina A sotto forma di retinolo, agli esteri retinilici e ai carotenoidi provitamina A.
RE: retinolo equivalente. I carotenoidi provitamina A hanno una biodisponibilità inferiore al retinolo. Per tener conto di tali differenze, sono stati introdotti i RE, definiti come 1 μg RE = 1 μg di retinolo = 6 μg di β-carotene = 12 μg di altri carotenoidi con attività di provitamina A.",,,"3000","μg RE/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","L'UL si applica alla vitamina A come retinolo o esteri retinilici. 
Non ci sono dati sufficienti per derivare un UL per il β-carotene",
"Vitamins","Vitamin A","Vitamina A",,"Allattamento","Allattamento","18","60","18-60","a","≥ 18 anni","0","1","Femmina",,,,,"NA",,"1020","μg RE/giorno",,,"1300","μg RE/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for vitamin A",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4028","I valori sono riferiti alla vitamina A sotto forma di retinolo, agli esteri retinilici e ai carotenoidi provitamina A.
RE: retinolo equivalente. I carotenoidi provitamina A hanno una biodisponibilità inferiore al retinolo. Per tener conto di tali differenze, sono stati introdotti i RE, definiti come 1 μg RE = 1 μg di retinolo = 6 μg di β-carotene = 12 μg di altri carotenoidi con attività di provitamina A.",,,"3000","μg RE/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","L'UL si applica alla vitamina A come retinolo o esteri retinilici. 
Non ci sono dati sufficienti per derivare un UL per il β-carotene",
"Vitamins","Vitamin B6","Vitamina B6",,"Lattanti","Lattanti","7","11","7–11","m","7-11 mesi","1","1","Maschio/Femmina",,,,,"0,3","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Dietary Reference Values for vitamin B6",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4485","I valori sono riferiti alla vitamina B6 sotto forma di piridossina, piridossale, piridossamina e loro forme fosforilate",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Vitamin B6","Vitamina B6",,"Bambini","Bambini","1","3","1–3","a","1-3 anni","1","1","Maschio/Femmina",,,,,"NA",,"0,5","mg/giorno",,,"0,6","mg/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Dietary Reference Values for vitamin B6",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4485","I valori sono riferiti alla vitamina B6 sotto forma di piridossina, piridossale, piridossamina e loro forme fosforilate",,,"5","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Vitamin B6","Vitamina B6",,"Bambini","Bambini","4","6","4–6","a","4-6 anni","1","1","Maschio/Femmina",,,,,"NA",,"0,6","mg/giorno",,,"0,7","mg/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Dietary Reference Values for vitamin B6",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4485","I valori sono riferiti alla vitamina B6 sotto forma di piridossina, piridossale, piridossamina e loro forme fosforilate",,,"7","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Vitamin B6","Vitamina B6",,"Bambini","Bambini","7","10","7–10","a","7-10 anni","1","1","Maschio/Femmina",,,,,"NA",,"0,9","mg/giorno",,,"1","mg/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Dietary Reference Values for vitamin B6",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4485","I valori sono riferiti alla vitamina B6 sotto forma di piridossina, piridossale, piridossamina e loro forme fosforilate",,,"10","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Vitamin B6","Vitamina B6",,"Bambini","Bambini","11","14","11–14","a","11-14 anni","1","1","Maschio/Femmina",,,,,"NA",,"1,2","mg/giorno",,,"1,4","mg/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Dietary Reference Values for vitamin B6",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4485","I valori sono riferiti alla vitamina B6 sotto forma di piridossina, piridossale, piridossamina e loro forme fosforilate",,,"15","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
