"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs alt","ARs alt Unit","ARs","ARs Unit","PRIs","PRIs Unit","RI","RI Unit","an","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Vitamins","Cobalamin (vitamin B12)","Cobalamin (Vitamin B12)",,"Kinder","Kinder","4","6","4–6","y","4-6 Jahre","1","1","Männlich/Weiblich",,,,,"1,5","μg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Cobalamin (vitamin B12)","Cobalamin (Vitamin B12)",,"Kinder","Kinder","7","10","7–10","y","7-10 Jahre","1","1","Männlich/Weiblich",,,,,"2,5","μg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Cobalamin (vitamin B12)","Cobalamin (Vitamin B12)",,"Kinder","Kinder","11","14","11–14","y","11-14 Jahre","1","1","Männlich/Weiblich",,,,,"3,5","μg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Cobalamin (vitamin B12)","Cobalamin (Vitamin B12)",,"Kinder","Kinder","15","17","15–17","y","15-17 Jahre","1","1","Männlich/Weiblich",,,,,"4","μg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Cobalamin (vitamin B12)","Cobalamin (Vitamin B12)",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"4","μg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Cobalamin (vitamin B12)","Cobalamin (Vitamin B12)",,"Schwangere","Schwangere","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"4,5","μg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Cobalamin (vitamin B12)","Cobalamin (Vitamin B12)",,"Stillende","Stillende","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"5","μg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Folate","Folat",,"Säuglinge","Säuglinge","7","11","7–11","mo","7-11 Monate","1","1","Männlich/Weiblich",,,,,"80","μg DFE/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Die Werte beziehen sich auf Nahrungsfolat und Folsäure.",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Folate","Folat",,"Kinder","Kinder","1","3","1–3","y","1-3 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"90","μg DFE/Tag","120","μg DFE/Tag","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Die Werte beziehen sich auf Nahrungsfolat und Folsäure.",,,"200","μg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für Folsäure (synthetisch).",
"Vitamins","Folate","Folat",,"Kinder","Kinder","4","6","4–6","y","4-6 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"110","μg DFE/Tag","140","μg DFE/Tag","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Die Werte beziehen sich auf Nahrungsfolat und Folsäure.",,,"300","μg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für Folsäure (synthetisch).",
"Vitamins","Folate","Folat",,"Kinder","Kinder","7","10","7–10","y","7-10 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"160","μg DFE/Tag","200","μg DFE/Tag","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Die Werte beziehen sich auf Nahrungsfolat und Folsäure.",,,"400","μg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für Folsäure (synthetisch).",
"Vitamins","Folate","Folat",,"Kinder","Kinder","11","14","11–14","y","11-14 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"210","μg DFE/Tag","270","μg DFE/Tag","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Die Werte beziehen sich auf Nahrungsfolat und Folsäure.",,,"600","μg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für Folsäure (synthetisch).",
"Vitamins","Folate","Folat",,"Kinder","Kinder","15","17","15–17","y","15-17 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"250","μg DFE/Tag","330","μg DFE/Tag","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Die Werte beziehen sich auf Nahrungsfolat und Folsäure.",,,"800","μg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für Folsäure (synthetisch).",
"Vitamins","Folate","Folat",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"250","μg DFE/Tag","330","μg DFE/Tag","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Die Werte beziehen sich auf Nahrungsfolat und Folsäure.",,,"1000","μg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für Folsäure (synthetisch).",
"Vitamins","Folate","Folat",,"Schwangere","Schwangere","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"600","μg DFE/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Die Werte beziehen sich auf Nahrungsfolat und Folsäure.",,,"1000","μg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für Folsäure (synthetisch).",
"Vitamins","Folate","Folat",,"Stillende","Stillende","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"NA",,,,"380","μg DFE/Tag","500","μg DFE/Tag","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Die Werte beziehen sich auf Nahrungsfolat und Folsäure.",,,"1000","μg/Tag","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Die UL gilt für Folsäure (synthetisch).",
"Vitamins","Niacin","Niacin",,"Säuglinge","Säuglinge","7","11","7–11","mo","7-11 Monate","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Niacin","Niacin",,"Kinder","Kinder","1","3","1–3","y","1-3 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"150","mg/Tag Nicotinamid","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Kinder","Kinder","1","3","1–3","y","1-3 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"2","mg/Tag Nicotinsäure","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Kinder","Kinder","4","6","4–6","y","4-6 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"220","mg/Tag Nicotinamid","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Kinder","Kinder","4","6","4–6","y","4-6 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"3","mg/Tag Nicotinsäure","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Kinder","Kinder","7","10","7–10","y","7-10 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"350","mg/Tag Nicotinamid","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Kinder","Kinder","7","10","7–10","y","7-10 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"4","mg/Tag Nicotinsäure","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Kinder","Kinder","11","14","11–14","y","11-14 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"500","mg/Tag Nicotinamid","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Kinder","Kinder","11","14","11–14","y","11-14 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"6","mg/Tag Nicotinsäure","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Kinder","Kinder","15","17","15–17","y","15-17 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"700","mg/Tag Nicotinamid","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Kinder","Kinder","15","17","15–17","y","15-17 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"8","mg/Tag Nicotinsäure","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"900","mg/Tag Nicotinamid","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"10","mg/Tag Nicotinsäure","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Stillende","Stillende","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
