"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs","ARs Unit","ARs alt","ARs alt Unit","PRIs","PRIs Unit","RI","RI Unit","YEAR","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Vitamins","Biotin","Βιοτίνη",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","11","17","11–17","y","11-17 ετών","1","1","Άνδρες/Γυναίκες",,,,,"35","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for biotin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3580","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Biotin","Βιοτίνη",,"Ενήλικες","Ενήλικες","18","999","18–99","y","≥ 18 ετών","1","1","Άνδρες/Γυναίκες",,,,,"40","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for biotin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3580","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Biotin","Βιοτίνη",,"Έγκυες γυναίκες","Έγκυες γυναίκες","18","60","18-60","y","≥ 18 ετών","0","1","Γυναίκες",,,,,"40","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for biotin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3580","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Biotin","Βιοτίνη",,"Θηλάζουσες γυναίκες","Θηλάζουσες γυναίκες","18","60","18-60","y","≥ 18 ετών","0","1","Γυναίκες",,,,,"45","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for biotin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3580","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Choline","Χολίνη",,"Βρέφη","Βρέφη","7","11","7–11","mo","7-11 μηνών","1","1","Άνδρες/Γυναίκες",,,,,"160","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary Reference Values for choline",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4484","Τιμές που αφορούν στη χολίνη σε ελεύθερη ή εστεροποιημένη μορφή (π.χ. γλυκεροφωσφοχολίνη, φωσφοχολίνη, φωσφατιδυλοχολίνη, σφιγκομυελίνη).",,,"NA",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Choline","Χολίνη",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","1","3","1–3","y","1-3 ετών","1","1","Άνδρες/Γυναίκες",,,,,"140","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary Reference Values for choline",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4484","Τιμές που αφορούν στη χολίνη σε ελεύθερη ή εστεροποιημένη μορφή (π.χ. γλυκεροφωσφοχολίνη, φωσφοχολίνη, φωσφατιδυλοχολίνη, σφιγκομυελίνη).",,,"NA",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Choline","Χολίνη",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","4","6","4–6","y","4-6 ετών","1","1","Άνδρες/Γυναίκες",,,,,"170","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary Reference Values for choline",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4484","Τιμές που αφορούν στη χολίνη σε ελεύθερη ή εστεροποιημένη μορφή (π.χ. γλυκεροφωσφοχολίνη, φωσφοχολίνη, φωσφατιδυλοχολίνη, σφιγκομυελίνη).",,,"NA",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Choline","Χολίνη",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","7","10","7–10","y","7-10 ετών","1","1","Άνδρες/Γυναίκες",,,,,"250","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary Reference Values for choline",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4484","Τιμές που αφορούν στη χολίνη σε ελεύθερη ή εστεροποιημένη μορφή (π.χ. γλυκεροφωσφοχολίνη, φωσφοχολίνη, φωσφατιδυλοχολίνη, σφιγκομυελίνη).",,,"NA",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Choline","Χολίνη",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","11","14","11–14","y","11-14 ετών","1","1","Άνδρες/Γυναίκες",,,,,"340","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary Reference Values for choline",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4484","Τιμές που αφορούν στη χολίνη σε ελεύθερη ή εστεροποιημένη μορφή (π.χ. γλυκεροφωσφοχολίνη, φωσφοχολίνη, φωσφατιδυλοχολίνη, σφιγκομυελίνη).",,,"NA",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Choline","Χολίνη",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","15","17","15–17","y","15-17 ετών","1","1","Άνδρες/Γυναίκες",,,,,"400","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary Reference Values for choline",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4484","Τιμές που αφορούν στη χολίνη σε ελεύθερη ή εστεροποιημένη μορφή (π.χ. γλυκεροφωσφοχολίνη, φωσφοχολίνη, φωσφατιδυλοχολίνη, σφιγκομυελίνη).",,,"NA",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Choline","Χολίνη",,"Ενήλικες","Ενήλικες","18","999","18–99","y","≥ 18 ετών","1","1","Άνδρες/Γυναίκες",,,,,"400","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary Reference Values for choline",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4484","Τιμές που αφορούν στη χολίνη σε ελεύθερη ή εστεροποιημένη μορφή (π.χ. γλυκεροφωσφοχολίνη, φωσφοχολίνη, φωσφατιδυλοχολίνη, σφιγκομυελίνη).",,,"NA",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Choline","Χολίνη",,"Έγκυες γυναίκες","Έγκυες γυναίκες","18","60","18-60","y","≥ 18 ετών","0","1","Γυναίκες",,,,,"480","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary Reference Values for choline",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4484","Τιμές που αφορούν στη χολίνη σε ελεύθερη ή εστεροποιημένη μορφή (π.χ. γλυκεροφωσφοχολίνη, φωσφοχολίνη, φωσφατιδυλοχολίνη, σφιγκομυελίνη).",,,"NA",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Choline","Χολίνη",,"Θηλάζουσες γυναίκες","Θηλάζουσες γυναίκες","18","60","18-60","y","≥ 18 ετών","0","1","Γυναίκες",,,,,"520","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary Reference Values for choline",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4484","Τιμές που αφορούν στη χολίνη σε ελεύθερη ή εστεροποιημένη μορφή (π.χ. γλυκεροφωσφοχολίνη, φωσφοχολίνη, φωσφατιδυλοχολίνη, σφιγκομυελίνη).",,,"NA",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Cobalamin (vitamin B12)","Κυανοκοβαλαμίνη (βιταμίνη Β12)",,"Βρέφη","Βρέφη","7","11","7–11","mo","7-11 μηνών","1","1","Άνδρες/Γυναίκες",,,,,"1.5","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Cobalamin (vitamin B12)","Κυανοκοβαλαμίνη (βιταμίνη Β12)",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","1","3","1–3","y","1-3 ετών","1","1","Άνδρες/Γυναίκες",,,,,"1.5","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Cobalamin (vitamin B12)","Κυανοκοβαλαμίνη (βιταμίνη Β12)",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","4","6","4–6","y","4-6 ετών","1","1","Άνδρες/Γυναίκες",,,,,"1.5","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Cobalamin (vitamin B12)","Κυανοκοβαλαμίνη (βιταμίνη Β12)",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","7","10","7–10","y","7-10 ετών","1","1","Άνδρες/Γυναίκες",,,,,"2.5","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Cobalamin (vitamin B12)","Κυανοκοβαλαμίνη (βιταμίνη Β12)",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","11","14","11–14","y","11-14 ετών","1","1","Άνδρες/Γυναίκες",,,,,"3.5","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Cobalamin (vitamin B12)","Κυανοκοβαλαμίνη (βιταμίνη Β12)",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","15","17","15–17","y","15-17 ετών","1","1","Άνδρες/Γυναίκες",,,,,"4","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Cobalamin (vitamin B12)","Κυανοκοβαλαμίνη (βιταμίνη Β12)",,"Ενήλικες","Ενήλικες","18","999","18–99","y","≥ 18 ετών","1","1","Άνδρες/Γυναίκες",,,,,"4","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Cobalamin (vitamin B12)","Κυανοκοβαλαμίνη (βιταμίνη Β12)",,"Έγκυες γυναίκες","Έγκυες γυναίκες","18","60","18-60","y","≥ 18 ετών","0","1","Γυναίκες",,,,,"4.5","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Cobalamin (vitamin B12)","Κυανοκοβαλαμίνη (βιταμίνη Β12)",,"Θηλάζουσες γυναίκες","Θηλάζουσες γυναίκες","18","60","18-60","y","≥ 18 ετών","0","1","Γυναίκες",,,,,"5","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for cobalamin (vitamin B12)",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4150","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Folate","Φολικό οξύ",,"Βρέφη","Βρέφη","7","11","7–11","mo","7-11 μηνών","1","1","Άνδρες/Γυναίκες",,,,,"80","μg DFE/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Τιμές που αφορούν στο φολικό οξύ και το φυλλικό οξύ στα τρόφιμα.
DFE: διατροφικό ισοδύναμο φολικού οξέος. Τα φυσικά φολικά οξέα στα τρόφιμα έχουν χαμηλότερη βιοδιαθεσιμότητα από το φυλλικό οξύ. Το DFE έχει εισαχθεί για να ληφθούν υπόψη αυτές οι διαφορές. Για συνδυασμένες προσλήψεις φολικού οξέος και φυλλικού οξέος από τα τρόφιμα, τα DFEs μπορούν να υπολογιστούν ως εξής: μg DFE =+ μg φολικού οξέος + (1.7 x μg φυλλικού οξέος).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Folate","Φολικό οξύ",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","1","3","1–3","y","1-3 ετών","1","1","Άνδρες/Γυναίκες",,,,,"NA",,"90","µg DFE/day",,,"120","μg DFE/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Τιμές που αφορούν στο φολικό οξύ και το φυλλικό οξύ στα τρόφιμα.
DFE: διατροφικό ισοδύναμο φολικού οξέος. Τα φυσικά φολικά οξέα στα τρόφιμα έχουν χαμηλότερη βιοδιαθεσιμότητα από το φυλλικό οξύ. Το DFE έχει εισαχθεί για να ληφθούν υπόψη αυτές οι διαφορές. Για συνδυασμένες προσλήψεις φολικού οξέος και φυλλικού οξέος από τα τρόφιμα, τα DFEs μπορούν να υπολογιστούν ως εξής: μg DFE =+ μg φολικού οξέος + (1.7 x μg φυλλικού οξέος).",,,"200","μg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Το UL εφαρμόζεται στο φυλλικό οξύ (συνθετικό).",
"Vitamins","Folate","Φολικό οξύ",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","4","6","4–6","y","4-6 ετών","1","1","Άνδρες/Γυναίκες",,,,,"NA",,"110","µg DFE/day",,,"140","μg DFE/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Τιμές που αφορούν στο φολικό οξύ και το φυλλικό οξύ στα τρόφιμα.
DFE: διατροφικό ισοδύναμο φολικού οξέος. Τα φυσικά φολικά οξέα στα τρόφιμα έχουν χαμηλότερη βιοδιαθεσιμότητα από το φυλλικό οξύ. Το DFE έχει εισαχθεί για να ληφθούν υπόψη αυτές οι διαφορές. Για συνδυασμένες προσλήψεις φολικού οξέος και φυλλικού οξέος από τα τρόφιμα, τα DFEs μπορούν να υπολογιστούν ως εξής: μg DFE =+ μg φολικού οξέος + (1.7 x μg φυλλικού οξέος).",,,"300","μg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Το UL εφαρμόζεται στο φυλλικό οξύ (συνθετικό).",
"Vitamins","Folate","Φολικό οξύ",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","7","10","7–10","y","7-10 ετών","1","1","Άνδρες/Γυναίκες",,,,,"NA",,"160","µg DFE/day",,,"200","μg DFE/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Τιμές που αφορούν στο φολικό οξύ και το φυλλικό οξύ στα τρόφιμα.
DFE: διατροφικό ισοδύναμο φολικού οξέος. Τα φυσικά φολικά οξέα στα τρόφιμα έχουν χαμηλότερη βιοδιαθεσιμότητα από το φυλλικό οξύ. Το DFE έχει εισαχθεί για να ληφθούν υπόψη αυτές οι διαφορές. Για συνδυασμένες προσλήψεις φολικού οξέος και φυλλικού οξέος από τα τρόφιμα, τα DFEs μπορούν να υπολογιστούν ως εξής: μg DFE =+ μg φολικού οξέος + (1.7 x μg φυλλικού οξέος).",,,"400","μg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Το UL εφαρμόζεται στο φυλλικό οξύ (συνθετικό).",
"Vitamins","Folate","Φολικό οξύ",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","11","14","11–14","y","11-14 ετών","1","1","Άνδρες/Γυναίκες",,,,,"NA",,"210","µg DFE/day",,,"270","μg DFE/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Τιμές που αφορούν στο φολικό οξύ και το φυλλικό οξύ στα τρόφιμα.
DFE: διατροφικό ισοδύναμο φολικού οξέος. Τα φυσικά φολικά οξέα στα τρόφιμα έχουν χαμηλότερη βιοδιαθεσιμότητα από το φυλλικό οξύ. Το DFE έχει εισαχθεί για να ληφθούν υπόψη αυτές οι διαφορές. Για συνδυασμένες προσλήψεις φολικού οξέος και φυλλικού οξέος από τα τρόφιμα, τα DFEs μπορούν να υπολογιστούν ως εξής: μg DFE =+ μg φολικού οξέος + (1.7 x μg φυλλικού οξέος).",,,"600","μg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Το UL εφαρμόζεται στο φυλλικό οξύ (συνθετικό).",
"Vitamins","Folate","Φολικό οξύ",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","15","17","15–17","y","15-17 ετών","1","1","Άνδρες/Γυναίκες",,,,,"NA",,"250","µg DFE/day",,,"330","μg DFE/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Τιμές που αφορούν στο φολικό οξύ και το φυλλικό οξύ στα τρόφιμα.
DFE: διατροφικό ισοδύναμο φολικού οξέος. Τα φυσικά φολικά οξέα στα τρόφιμα έχουν χαμηλότερη βιοδιαθεσιμότητα από το φυλλικό οξύ. Το DFE έχει εισαχθεί για να ληφθούν υπόψη αυτές οι διαφορές. Για συνδυασμένες προσλήψεις φολικού οξέος και φυλλικού οξέος από τα τρόφιμα, τα DFEs μπορούν να υπολογιστούν ως εξής: μg DFE =+ μg φολικού οξέος + (1.7 x μg φυλλικού οξέος).",,,"800","μg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Το UL εφαρμόζεται στο φυλλικό οξύ (συνθετικό).",
"Vitamins","Folate","Φολικό οξύ",,"Ενήλικες","Ενήλικες","18","999","18–99","y","≥ 18 ετών","1","1","Άνδρες/Γυναίκες",,,,,"NA",,"250","µg DFE/day",,,"330","μg DFE/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Τιμές που αφορούν στο φολικό οξύ και το φυλλικό οξύ στα τρόφιμα.
DFE: διατροφικό ισοδύναμο φολικού οξέος. Τα φυσικά φολικά οξέα στα τρόφιμα έχουν χαμηλότερη βιοδιαθεσιμότητα από το φυλλικό οξύ. Το DFE έχει εισαχθεί για να ληφθούν υπόψη αυτές οι διαφορές. Για συνδυασμένες προσλήψεις φολικού οξέος και φυλλικού οξέος από τα τρόφιμα, τα DFEs μπορούν να υπολογιστούν ως εξής: μg DFE =+ μg φολικού οξέος + (1.7 x μg φυλλικού οξέος).",,,"1000","μg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Το UL εφαρμόζεται στο φυλλικό οξύ (συνθετικό).",
"Vitamins","Folate","Φολικό οξύ",,"Έγκυες γυναίκες","Έγκυες γυναίκες","18","60","18-60","y","≥ 18 ετών","0","1","Γυναίκες",,,,,"600","μg DFE/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Τιμές που αφορούν στο φολικό οξύ και το φυλλικό οξύ στα τρόφιμα.
DFE: διατροφικό ισοδύναμο φολικού οξέος. Τα φυσικά φολικά οξέα στα τρόφιμα έχουν χαμηλότερη βιοδιαθεσιμότητα από το φυλλικό οξύ. Το DFE έχει εισαχθεί για να ληφθούν υπόψη αυτές οι διαφορές. Για συνδυασμένες προσλήψεις φολικού οξέος και φυλλικού οξέος από τα τρόφιμα, τα DFEs μπορούν να υπολογιστούν ως εξής: μg DFE =+ μg φολικού οξέος + (1.7 x μg φυλλικού οξέος).",,,"1000","μg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Το UL εφαρμόζεται στο φυλλικό οξύ (συνθετικό).",
"Vitamins","Folate","Φολικό οξύ",,"Θηλάζουσες γυναίκες","Θηλάζουσες γυναίκες","18","60","18-60","y","≥ 18 ετών","0","1","Γυναίκες",,,,,"NA",,"380","µg DFE/day",,,"500","μg DFE/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3893","Τιμές που αφορούν στο φολικό οξύ και το φυλλικό οξύ στα τρόφιμα.
DFE: διατροφικό ισοδύναμο φολικού οξέος. Τα φυσικά φολικά οξέα στα τρόφιμα έχουν χαμηλότερη βιοδιαθεσιμότητα από το φυλλικό οξύ. Το DFE έχει εισαχθεί για να ληφθούν υπόψη αυτές οι διαφορές. Για συνδυασμένες προσλήψεις φολικού οξέος και φυλλικού οξέος από τα τρόφιμα, τα DFEs μπορούν να υπολογιστούν ως εξής: μg DFE =+ μg φολικού οξέος + (1.7 x μg φυλλικού οξέος).",,,"1000","μg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","Το UL εφαρμόζεται στο φυλλικό οξύ (συνθετικό).",
